,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
KLHL17,112.12740275506141,0.10881494032533087,0.20482101269923841,0.5312684420963977,0.5952327707146152,0.9104369555568288
PLEKHN1,120.84501733594485,-0.2607703178406364,0.260914218046896,-0.9994484769464203,0.31757748633073113,0.7792001933105193
PERM1,39.77028441612783,-0.2058036855913047,0.3746986731016148,-0.549251172649583,0.5828330907865291,0.9067252067381237
HES4,88.59232853868373,-0.0018443897102780893,0.30588404122566265,-0.006029702311005531,0.995189022772194,0.9983206074661328
ISG15,84.67660907608834,0.27761334079774425,0.3718686597851469,0.7465359973011434,0.4553436947592724,0.8531052577775791
AGRN,1999.236155043052,-0.10773603449981092,0.21754549752636157,-0.49523449450731916,0.620434604111878,0.9183228769134589
LOC100288175,18.667765071566667,0.43473921259494513,0.32326966102012966,1.3448190938272873,0.17868366263240965,
LOC112267874,25.969270995460725,-0.1074496618469793,0.4428208818205253,-0.24264813665794668,0.808277987699642,
LOC105378948,52.01449537119755,-0.05024088423724984,0.3185984341271112,-0.15769344370727587,0.874698367016076,0.9778941517324214
RNF223,26.087958173969493,0.01384236356725259,0.435036194165141,0.031818877952941055,0.9746164918289083,
C1orf159,166.77848465802063,-0.04916241076396173,0.20771905059619178,-0.2366774285885507,0.812907046884139,0.9649922148632519
LINC01342,20.37667120328509,-0.2981668569782021,0.5768230647628547,-0.5169121610988031,0.6052174779203499,
MIR200B,8.05444697738814,-0.20282719492904985,0.552483303861942,-0.36711913918711575,0.7135301515497592,
MIR200A,6.690401774475271,-0.1120448516108353,0.6652923708684018,-0.16841445433168561,0.8662572376040932,
MIR429,10.824559539256695,0.4864599300128446,0.637771830120169,0.7627491636329967,0.4456130041736577,
TTLL10-AS1,34.43443545062436,0.42610257809772334,0.42057899382561276,1.0131332861441027,0.3109965010251521,0.7763897725306927
TTLL10,58.41780659913732,-0.0024305044195538686,0.37775894209924876,-0.0064340089636191885,0.9948664390024372,0.9983206074661328
TNFRSF18,35.45482514967148,0.8176225911800441,0.35090963054934715,2.330008982369792,0.019805676378366336,0.3600797364655317
TNFRSF4,51.50266844002922,0.5635076923155218,0.3168130613644899,1.7786756956564123,0.07529294603713453,0.5250430547794981
SDF4,388.0087867162303,0.030802086930522634,0.14357772147406958,0.214532495809843,0.8301318288124786,0.9683160775812923
B3GALT6,170.96682639357527,-0.1519181245017168,0.2310634778466822,-0.6574735476046075,0.5108764743391355,0.8771101765537642
C1QTNF12,22.39873132781167,-0.17389352907342753,0.3395755570654141,-0.5120908306127864,0.6085874415940462,
UBE2J2,327.88779034094944,-0.05670336862401921,0.11884527246467687,-0.4771192614403114,0.6332771995895256,0.9223070484959406
LINC01786,32.976432775361204,-0.16369467428426832,0.3175856515346177,-0.515434729161324,0.6062492692752572,0.9144944222687772
SCNN1D,110.06437671236336,-0.6683409275549631,0.2500826940466549,-2.6724797175700568,0.007529292595115457,0.26908572850093926
ACAP3,937.0234537594248,-0.27096250613095846,0.17787625126909629,-1.523320309471997,0.12767858844353322,0.6093991977385552
MIR6726,0.7516945560344788,-1.6891372864040728,1.076614040724587,-1.5689348480605392,0.11666312087661378,
SNORD167,18.27542641734239,-0.22422299164314696,0.3241666925549752,-0.6916904074132204,0.48913177235759364,
PUSL1,75.87502447037377,-0.3885015963132776,0.27829621521556613,-1.3960002870047916,0.16271440872267995,0.6542078706856779
INTS11,400.4224787472941,-0.03626533322214237,0.15760150489374142,-0.2301077851166034,0.8180080155565677,0.9667332739504433
MIR6727,3.8986102886878795,-0.15242841794557532,0.5095210517717169,-0.29916019645419584,0.7648178179274758,
CPTP,122.75297024778916,-0.0050292823084666875,0.1877860996817377,-0.026781973303617142,0.9786336312808663,0.9963302983173098
TAS1R3,76.1073145511099,0.051986375391584384,0.2728854139032164,0.19050624453684528,0.8489124503604616,0.9727551602816537
DVL1,380.7479886163925,-0.15191430966236177,0.1918521465025369,-0.7918301276882141,0.4284597327891416,0.838756229251922
MIR6808,2.7269557088331084,0.3823710747016175,0.6176230733247229,0.6191010200497825,0.535849811391856,
MXRA8,722.8731273881062,-0.39453901755631793,0.24203811384447796,-1.6300697906191324,0.10308674759539876,0.5700571604496619
AURKAIP1,98.78586618161111,0.010746264552977624,0.2322385235533462,0.046272532173195456,0.9630930320015636,0.993100683505626
CCNL2,2028.6553718582943,0.0013890278582675106,0.13968765304331335,0.009943812699299993,0.992066116121556,0.9978407759434145
MRPL20-AS1,120.40585895099015,-0.04464295853881261,0.15588028080246819,-0.2863925976332071,0.7745774436115687,0.957085464474088
MRPL20,75.95302448217564,0.25204709439275585,0.17605201346841123,1.4316626627958462,0.1522403867856341,0.6424848609337102
LOC107984868,23.864888754196052,-0.1627001086644532,0.4389524367702663,-0.370655440169262,0.7108941833796479,
ANKRD65,39.546914873636375,-0.17525268283972942,0.34156595670231776,-0.5130859191346929,0.6078912207631009,0.9148157285392741
ANKRD65-AS1,7.636415224859445,0.25724518745830055,0.5540910895443532,0.4642651584053472,0.6424577831620287,
TMEM88B,4.90085927492872,0.3518041063955259,0.678564941064328,0.5184531134834667,0.6041421651425742,
LINC01770,20.822774123875604,-0.9043446005426625,0.39113423352698345,-2.3121080259017366,0.02077173098275246,
LOC107985729,24.272638841201683,-0.9055871363606827,0.41142051226302323,-2.2011229614670653,0.02772732017799129,
VWA1,480.2822080926402,-0.209809772401452,0.3220679379075487,-0.6514456973412828,0.5147588200025468,0.8780801289192556
ATAD3C,151.1895032427669,-0.6695545332056099,0.401903972897609,-1.6659564929859223,0.09572208027662613,0.5569336530039933
ATAD3B,429.6993322819303,0.06923166602007713,0.22334132288945446,0.30998144510115666,0.7565750665196415,0.9535287414600525
ATAD3A,169.452729099946,0.09143321693392693,0.21649835871574172,0.42232752930001205,0.6727859668983376,0.9308970230765973
TMEM240,19.752298574579196,-0.12268530974868165,0.4918750313874094,-0.2494237396084709,0.8030330237525923,
SSU72,172.86847729951094,0.017056808174767284,0.19880755896593374,0.08579557167486784,0.931628926791447,0.9890282944394959
FNDC10,33.0461516920807,0.1798723014415708,0.35973107440609675,0.5000188035980311,0.6170618373244449,0.9173515285960745
LOC105378586,7.1571177138912905,-0.01693413338890464,0.533469425961154,-0.03174340002408638,0.9746766840970083,
MIB2,567.3039868521543,0.030423299353824016,0.15159744405295678,0.200684777661531,0.8409450632324752,0.9707374058796963
MMP23B,48.28414050193794,0.08947303460190051,0.2610585985079648,0.3427316131828951,0.7318003777063741,0.9465510184879876
CDK11B,187.7013584627155,0.22300598356831894,0.1318087556383277,1.6918905158336284,0.09066685064859596,0.5506565865519393
SLC35E2B,1249.9326494001882,-0.08050015848317647,0.1913971710311655,-0.4205922065069003,0.6740528856567232,0.9311649757393795
MMP23A,14.178132562811863,0.0444669504967919,0.4092209636454502,0.10866244510219703,0.9134702298865691,
CDK11A,150.6150348793775,0.4585128987733602,0.15113372922519144,3.0338224374134866,0.0024147651042440055,0.1926491869830573
SLC35E2A,820.8546662002184,-0.027926006655020628,0.19819612123971858,-0.1409008737423477,0.8879482518880886,0.9801285719750642
LOC112268218,51.45591999318307,0.1978124995642852,0.1775911569892475,1.1138645804096092,0.26533728656212163,0.7409862496298608
NADK,477.1800152365595,0.06729896428406626,0.13701468216335258,0.49118067656304615,0.6232986647096646,0.9195984133216119
GNB1,1129.159857552965,-0.06567177609493002,0.1467700787414808,-0.44744662303141214,0.6545526192067039,0.9258389324136794
GNB1-DT,15.536380731719188,0.13318457571142625,0.4288080124710425,0.31059255386563056,0.7561103885737324,
CALML6,28.5934024230684,-0.8368156918910169,0.3871873151071488,-2.1612683557555075,0.03067461584430961,
TMEM52,8.091892113506386,-0.0018924293883481006,0.6479144526712746,-0.0029208013195968054,0.997669541035477,
CFAP74,58.72336073115685,-0.22678841545180917,0.5469746315633884,-0.414623279334897,0.6784177037580976,0.9315345886196068
LOC107984872,11.7175989280816,0.6303816909721042,0.8664685469757596,0.7275298026366095,0.46690146530488874,
LOC105378589,24.49024745841828,0.02871418641299219,0.5931143920252867,0.04841256054324171,0.9613874491775498,
GABRD,40.17360922238399,-0.32979013391363204,0.428589879925044,-0.769477184042024,0.4416100840455083,0.8468867817149116
LOC105378590,11.23286640356946,0.19577883191262585,0.970916988785976,0.20164322405917068,0.8401956513286131,
PRKCZ-DT,4.592386274552615,-2.3356430641383485,0.9662450676488262,-2.417236726311775,0.01563884264385729,
PRKCZ,215.8257025669499,0.2152019620401793,0.18545766655125037,1.1603832078880882,0.24589282045496896,0.7259185910956728
PRKCZ-AS1,40.58645178983091,0.03013581812368594,0.23577865006652066,0.12781402436218745,0.8982961512608316,0.9820585790449932
FAAP20,198.51228303601548,-0.07360001606449312,0.15874049687658637,-0.4636499035385649,0.6428985944825167,0.9238274295458181
LOC112268219,94.6976875844196,-0.5012070777263827,0.1856460889478368,-2.6997987437656867,0.006938143302100796,0.2636075929394091
LOC105378593,14.617275375409585,-0.1899365495477364,0.4433965865760557,-0.4283671893246671,0.6683838086244309,
SKI,1561.4223221785244,0.1444745868776817,0.1428377010284201,1.0114597605357418,0.31179643112404876,0.7764585826788021
MORN1,157.52031170327382,-0.4529967319609827,0.23243593948962504,-1.9489100220717053,0.05130617100702184,0.4764103877423883
LOC100129534,27.48829171728996,-0.5992337840111063,0.3823874981514887,-1.5670851869056415,0.11709478115644892,
RER1,321.3918776927138,0.007808989488201405,0.1295936023282803,0.06025752311769256,0.9519505320789882,0.9911900010331318
PEX10,112.67536264757474,-0.1275707908634511,0.16479358032317623,-0.7741247602805423,0.43885701650899667,0.84538491095713
PLCH2,269.8927291862852,-0.06974363931174482,0.2646412403514351,-0.26354032810278355,0.7921341444429978,0.9613286257565047
PANK4,211.15874604278852,0.2308748550643468,0.13972849426712244,1.6523104773674695,0.09847127452593786,0.5615508488298665
HES5,11.869490866254216,0.4968232709846238,0.5603725754955637,0.8865945492519146,0.3752972295377376,
TNFRSF14-AS1,127.16932258347077,0.4308616132888886,0.2114838400785522,2.0373264128779396,0.04161734266994275,0.44332800489541846
TNFRSF14,439.5896613747693,0.24725944786572726,0.20743328375397654,1.1919950520524276,0.23326318539488988,0.717974110817561
LOC100996583,16.126816062465615,-0.0492705151904783,0.34216366003497195,-0.14399692587296514,0.8855028971362593,
PRXL2B,161.34061957312204,0.19093715062533273,0.18351631156444637,1.0404369453463016,0.29813694459551787,0.766682731485853
MMEL1,57.52922098706855,0.1295809734918915,0.377368183245584,0.3433807598123943,0.7313120320433715,0.9465510184879876
MMEL1-AS1,10.464158129800277,-0.21288410034235095,0.6304565662003401,-0.3376665606409162,0.7356144768593174,
TTC34,112.0973161175019,-0.07404760634695652,0.27342425211559135,-0.2708157955046817,0.7865327106490638,0.9606771027254858
LOC105378603,0.39055220521178846,2.2399430541095233,1.7860815012221276,1.254110214218579,0.20980194827267218,
LOC105378602,1.341659763631137,-0.0873299479595176,0.9756947642183837,-0.08950539775569717,0.9286802640145557,
LOC105378601,2.4548133033818393,0.7321289075465168,0.925980285039845,0.790652802629608,0.42914662497302836,
LOC112268220,4.199206209635516,-0.7532663843001295,0.886772523185374,-0.8494471407326905,0.39563253150393896,
LOC107985732,2.462692724713795,-0.37736148927447966,1.0151922305067138,-0.3717143196477449,0.7101055622367541,
LOC105378600,3.0445910833562686,0.5861679564857945,0.9612145408351763,0.609820109438302,0.5419809788935016,
LOC105378598,23.813154312924127,-0.24976825106042821,0.7076675178275835,-0.3529457616299437,0.7241291028734533,
LOC107984904,3.5904493351853164,-0.44230652557893835,0.963771447252435,-0.458933004126535,0.6462822772563581,
LOC105378599,4.479334875807339,-0.5098794984329718,1.0268717950332948,-0.49653666689368914,0.6195158242481715,
ACTRT2,6.795064006921141,0.630313549268145,1.022022152897572,0.6167317875460138,0.537411650787371,
PRDM16-DT,24.325101430774872,-0.5652293706930227,0.49597547102636697,-1.1396317030020504,0.2544397716052692,
PRDM16,67.78882232671212,0.158307580942169,0.44321820706772297,0.3571775220822097,0.7209589123137523,0.9432200060737144
MIR4251,0.635478812214437,0.07441224928496915,1.5025729328897839,0.04952321957634213,0.9605023333539332,
LOC105378606,32.25275671049353,0.27078455660140544,0.5489699587367223,0.4932593346720265,0.6218293578146898,0.9185094251863156
LOC107984909,16.300507719863834,0.15767279602723858,0.6674022505459932,0.2362485231331607,0.8132398289375937,
LOC105378605,17.05511966373874,0.054399200964801185,0.6556093760387977,0.08297501981054943,0.9338714024079514,
LOC105378604,86.36314289809103,-0.1031531575766859,0.4280707175560467,-0.24097223506809995,0.8095766357177531,0.9633658612513505
ARHGEF16,194.9278214988657,-0.3213824831286151,0.3061913886413917,-1.0496130689848207,0.2938960459501714,0.7638245964625378
MEGF6,1027.945815620902,0.15966046836142658,0.25435545017519484,0.6277061028236497,0.5301964867189306,0.8853687334023638
LOC105378608,29.482578852351278,0.49767105924185273,0.48692236156116686,1.0220747670043813,0.3067455148041719,0.7729478027062363
MIR551A,1.113728975968026,-0.8956960635780123,1.5152652525857684,-0.5911150289030425,0.5544433506881754,
LOC105378607,5.1795918011136735,-0.09441036863231757,0.8493702648410862,-0.11115337155107657,0.9114947265360739,
TPRG1L,152.21399898108686,-0.08379869176414981,0.15329664101722004,-0.5466440178212162,0.5846233218339147,0.9071499285772908
WRAP73,71.30899048035565,-0.18318163134455626,0.2014927888297999,-0.9091225170310636,0.3632854580660331,0.8038669088627455
TP73,87.31117627323562,-0.14409014080366173,0.3078227660142648,-0.46809449044124457,0.6397170190908519,0.9231091959390821
TP73-AS3,15.326847692564204,-1.125930874409656,0.5636248869358591,-1.9976599694359976,0.04575353689339613,
LOC105378609,9.124502798742,-1.1128251689230921,0.6623917444558609,-1.6800106254905873,0.09295524840221765,
TP73-AS1,680.0691851295473,0.11535737419681019,0.2421004712874396,0.47648554165699814,0.6337285054280812,0.9225278796019899
CCDC27,27.76402553913555,-0.026336695828110965,0.5051881444342982,-0.052132450292558606,0.9584231565185561,
SMIM1,14.74263797220795,-0.2631188052751278,0.5001126855966772,-0.5261190384747081,0.5988055014746911,
LRRC47,252.88150808127884,0.2203587218376113,0.15895070051736732,1.3863337570729009,0.1656450135975165,0.656384845946957
CEP104,333.5882314563996,-0.08273204745855786,0.10465541030308494,-0.7905185906678268,0.42922496950133004,0.8387998408786429
DFFB,103.27328115704786,-0.265883289816544,0.17561973729612246,-1.5139715723878064,0.13003304966437304,0.6134393157155226
LOC107984910,18.702161552818193,-0.32791613134645725,0.4228494431402092,-0.7754914584047973,0.43804931078064124,
C1orf174,131.00408338727522,-0.054590672035972045,0.16149632885892415,-0.3380304210113653,0.7353402630748436,0.9474518528059618
LINC01134,17.775925171606808,-0.22630534214384382,0.4584129845495031,-0.49367131772290707,0.6215383247637631,
LINC01346,5.943722889844178,-0.3194042395886342,1.4261255304494374,-0.22396642705637232,0.8227834269849327,
LINC01345,5.509365320929234,0.4635155170735835,1.197597388383834,0.387037848921081,0.6987281879314717,
LINC02780,18.6465946697898,0.566193024845023,0.8607830335637466,0.6577650845427504,0.5106890933764459,
LINC01777,12.460723648090896,0.1181472911115079,0.9472613598002049,0.12472512458064094,0.9007411661759843,
LOC105376674,6.76610234190317,-2.641482810424017,1.061999539837932,-2.4872730272812777,0.012872656504864854,
LINC01646,6.061050672060508,-1.1147992076119928,1.1407636876148946,-0.9772393877147438,0.32845065251964245,
LOC107985376,4.054711456747614,-0.7092521337472852,1.3191196121416933,-0.5376708277392368,0.5908043226016585,
AJAP1,72.14004204871435,0.16273032089487272,0.4393389591857187,0.3703981117369627,0.7110858805357575,0.9408619902627882
LINC02781,11.556624428155938,-0.5065412093281435,0.935602210652746,-0.5414065973345046,0.5882273608974975,
LOC102724429,7.22180935885545,-0.7637451836210069,1.0878305819471947,-0.7020810007509795,0.4826286501489815,
LINC02782,3.8176867399053918,0.18528268543459797,1.2478375959175625,0.14848301256571417,0.8819615913562587,
LOC105376682,3.7270878982460496,-0.18675026668394407,1.5029519776348774,-0.12425564453351591,0.9011128655934179,
LOC107984911,13.915068699486108,-0.08351512746423378,0.8878741061138917,-0.09406190234533196,0.9250599836826653,
LOC105376686,10.238191039655646,-1.2847357870193654,1.0033597187187213,-1.2804338893133544,0.20039258163868578,
MIR4689,1.4562646540362176,-0.6091927722442484,0.8961021942857755,-0.6798251093780616,0.49661520575270746,
NPHP4,278.3777693265122,0.23494405454415312,0.16294409520407793,1.441869091665454,0.14933930708881474,0.6387422492902738
KCNAB2,285.25840690120384,0.6378719284806937,0.2295938192944185,2.7782626311151777,0.0054650426514651455,0.25086574971955367
CHD5,73.12083095251337,-0.12148092824961265,0.5173911056273685,-0.23479516158730557,0.814367723274691,0.9651681826734312
LOC105376687,1.9913490919883678,-0.35200045446007633,1.5447693689843611,-0.22786602422826777,0.8197503966383792,
RPL22,558.1868792140228,0.07531415845452022,0.1920437556383477,0.3921718683545748,0.6949312284478482,0.9357003050947446
LOC107985733,9.514746242655589,0.8156745228205847,0.3786399667393804,2.1542219376487988,0.03122277125799895,
RNF207-AS1,12.740823379346159,-0.464427365641326,0.3923907748872259,-1.183583803097317,0.23657785505168172,
RNF207,249.66058928098678,-0.21340291111174536,0.17758667754756674,-1.2016831107985857,0.22948632713796946,0.7151212932805604
ICMT,369.5438386735095,-0.21052008920582083,0.13206780911228372,-1.5940302986841948,0.11092924884357933,0.5839141365547164
ICMT-DT,12.290808028894018,-0.4661298638476227,0.7438346388648043,-0.6266579149352363,0.5308834962153144,
HES3,3.9500261414462763,0.71333240268863,1.0259638422095818,0.6952802558347001,0.486879685237412,
GPR153,161.78849878911956,0.19901028243612925,0.2133422047316752,0.9328219078190765,0.3509119278743318,0.7967922443968142
ACOT7,71.80134481638605,0.4468468619290984,0.2747337340657107,1.6264724950821718,0.1038491798688003,0.5713606892415313
HES2,65.63360800879308,-0.004043220885853815,0.47330591942300915,-0.008542510710161337,0.9931841454912202,0.9979529137824699
ESPN,449.46989733194334,0.05541807400607695,0.36116280199866435,0.15344347119746263,0.8780485657081134,0.9782587345070854
MIR4252,3.3827168717365463,0.22871432225974456,0.7854042321783188,0.29120586939722154,0.7708938738819717,
TNFRSF25,263.1083542657646,0.34700482174653713,0.21517005470391973,1.6127003463564011,0.10680962527381567,0.5757213085004992
PLEKHG5,405.22891258887176,0.008775832703579858,0.2559458102400912,0.03428785450852915,0.9726476098742413,0.9954958800874176
NOL9,420.97641404415833,-0.0628462246772173,0.10349662714415499,-0.6072296886514197,0.543698492252775,0.8918975686572869
TAS1R1,24.065074791754647,0.3544001070838803,0.5858398836412961,0.6049436321765965,0.5452164506303436,
LOC107984912,4.856676709644328,-0.003705724111745939,1.060841748375424,-0.0034931921914092235,0.9972128415508917,
ZBTB48,191.84746039545405,-0.2148098878103264,0.1485693296214028,-1.4458562097421017,0.1482175364413423,0.6376064367820334
KLHL21,392.8363280023795,0.1562282474758247,0.1671274348071234,0.9347851695092605,0.349899024008656,0.7961925583024143
LOC107984913,26.619893477928123,0.31342389728284414,0.32072910557537304,0.9772231201798051,0.32845870427066126,
PHF13,214.7008597411698,-0.018798064143426437,0.16406644460622652,-0.11457592189885872,0.908781265540656,0.985223640605566
THAP3,116.31720420719162,0.11302936759169804,0.1536066169939308,0.7358365792026003,0.46183015716059517,0.8559749073296422
DNAJC11,200.67754448658286,0.2903703766311167,0.17449559064113457,1.664055667906754,0.09610130524507866,0.5569364694025866
LINC01672,4.591446902112996,-0.7036438093864273,1.3885796000580946,-0.5067363868495467,0.6123397959696835,
CAMTA1-DT,6.723524850548708,0.040973835381230304,0.6658373240960175,0.06153730633358374,0.9509313045327261,
CAMTA1,370.1999111223128,-0.150407328764329,0.16793639632881435,-0.8956207948504267,0.3704553256053149,0.8080087389542122
LOC105376692,12.321434478323205,-0.0011912853177737724,0.8125704108310616,-0.0014660702652898444,0.9988302455893107,
CAMTA1-AS2,8.134202934088208,-0.8658574800865587,0.7480706969422767,-1.1574540797089539,0.24708689015380902,
CAMTA1-AS1,10.375621365665568,-0.1859121646559352,0.7631104195691015,-0.24362419892118956,0.8075218848657113,
LOC105376691,4.821737119519666,-0.1572206073026933,0.9967415189478309,-0.1577345824508813,0.8746659487466,
LOC105376689,56.40818210772947,-0.06476193365918169,0.34410858366274244,-0.18820202905096445,0.8507182819584973,0.9733567405185367
VAMP3,279.42880354642034,-0.2014792368233536,0.13691182699741228,-1.4715984823368233,0.1411293356491712,0.6270857631444031
PER3,343.7685217289171,-0.3459313315198128,0.2365064185826677,-1.4626720644323532,0.1435571337186778,0.6311512358103764
UTS2,16.303285370980483,-0.1702714254778063,0.5416170018532298,-0.3143760718278695,0.7532354274818153,
TNFRSF9,58.33033313753203,0.6263123860374077,0.3676537261368173,1.7035387961887107,0.08846728409067314,0.5463364251025342
PARK7,255.71897864026343,-0.11927931934978382,0.20925516329263588,-0.5700185241449739,0.5686651341830948,0.9038868798776452
ERRFI1,855.5699018105623,-0.4758327539008146,0.32538223913128533,-1.4623808452827856,0.14363687543859927,0.6311512358103764
LOC107984915,11.018881700271228,-0.5182578570836873,0.7713862414298568,-0.6718526067084556,0.501677534389741,
LINC01714,3.222453378441065,-1.7247364836976473,1.3191909969578124,-1.3074198411564846,0.19107016242668073,
LOC105376695,2.5228074639697033,-0.3024386019489773,1.3206939480184139,-0.22899976364907257,0.8188690998258565,
SLC45A1,24.619550589399566,-0.4120359436979507,0.4272019084851493,-0.9644993046941742,0.33479565683956847,
RERE,1163.342224501858,0.015547640945463546,0.14157174635595696,0.1098216370544146,0.9125508309481591,0.9862571165909004
RERE-AS1,40.30028388396761,-0.17568579307196955,0.28876895719696727,-0.6083957042243135,0.5429250599099547,0.8916003791100212
SNORD128,15.425414018753765,-0.5633238007055482,0.36851005751798555,-1.5286524457424193,0.12635062706515507,
ENO1,1165.4406217149356,0.2141994466490029,0.2646043290178791,0.8095084741963146,0.4182227304317756,0.8342281353292912
MIR6728,3.1002512456100844,0.07634876676849693,0.8434881218561756,0.09051552095420648,0.9278775606433936,
ENO1-AS1,6.223855123828735,-1.2114668497513048,0.5194767117046143,-2.3320907799234916,0.019695915992249804,
LOC112268261,31.63732966998615,0.3496286873409017,0.6985483464469658,0.5005075011904644,0.616717775657093,0.9173515285960745
CA6,15.458516441816089,0.2791961204634238,0.7393657695677434,0.37761569706784054,0.7057161020711691,
SLC2A7,15.679460467499782,0.5628453977385942,0.9386175863340133,0.5996535819629336,0.5487371295161256,
SLC2A5,73.01808207525096,0.5060107511061107,0.3702234208023356,1.3667713134125914,0.17169699706109776,0.6636876324403804
GPR157,217.65691450442853,0.09195362926682195,0.25256119926514614,0.36408454479298835,0.7157948774455465,0.9416478453906257
MIR34AHG,172.82354365417845,0.1656327393700147,0.19785524549615396,0.8371410065710607,0.40251331294964277,0.8288021202184969
MIR34A,1.4338902263801538,-1.3064052145893454,1.042846781483746,-1.2527297756345497,0.21030406589166495,
LNCTAM34A,13.811627834367972,-0.01860297032427391,0.34785919719304864,-0.05347844896551627,0.9573507013075707,
H6PD,1147.1517153854832,0.09872694117817249,0.12348042105450573,0.7995351840806668,0.4239801537253176,0.8369186802338303
SPSB1,186.5135676139901,0.12181074703639233,0.24015406214249438,0.507219182343526,0.6120010370987251,0.916341060274614
LINC02606,16.600746713516692,-0.8939743158662407,0.5285367225845247,-1.6914138179363203,0.09075779502664297,
SLC25A33,85.27633287873623,-0.09423559968298721,0.18831492514867815,-0.5004149278586731,0.6167829443406514,0.9173515285960745
TMEM201,179.20413136489972,0.11777869702673478,0.18377231967003863,0.6408946528955245,0.5215911301558132,0.8808673592304451
LOC107985734,14.262334158065745,0.08338608972765306,0.3634186382464935,0.22944912822851793,0.8185198556732478,
