,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC105372924,0.21367459782098835,-0.36137098014707597,0.4240096091299185,-0.8522707324690612,0.39406384628151636,
LINC01710,0.46237964253122005,-0.1328991889592142,0.25204963522445917,-0.5272738793724607,0.598003410617367,0.7353289926310377
LYPLAL1-DT,23.747522325736856,-0.18632592899876593,0.05276798221689576,-3.531041384771887,0.00041392697917794034,0.0021741857431419854
LYPLAL1,850.4308937169326,-0.09683610239706655,0.03151242102003614,-3.0729502609620662,0.002119538123733319,0.008819096965238905
LOC107984018,170.94183094989086,0.1496008745950642,0.07587792304598226,1.971599492838063,0.04865534514666415,0.11651362820243888
LYPLAL1-AS1,34.74019520027791,0.14267989648292603,0.07477142748268008,1.9082141572858986,0.056363542561360426,0.1305150354833011
LOC107985272,2.0241447240925785,0.041679097574613584,0.12166492437668486,0.3425728309793839,0.7319198443079685,0.8356701269583527
ZC3H11B,167.79949357818592,-0.0603584584562147,0.021338806379891363,-2.8285770713536036,0.004675544161109136,0.017178226541588112
LOC105372926,0.4522633224016226,0.5515110032868401,0.2883918169592939,1.9123670328159315,0.055829133411197544,0.1295678802163854
SLC30A10,0.21705357098223985,0.02538028915294718,0.45628608939150944,0.05562363118891841,0.9556416386793143,
LOC107985281,0.0017467014834585013,-0.16332733497035976,2.9064163207707363,-0.0561954369039078,0.9551861162437246,
EPRS1,2358.6532101950274,-0.06824648244580492,0.023713021750133324,-2.8780171150233613,0.004001834270855094,0.01508068734551984
BPNT1,543.1663575378707,-0.01666848744038339,0.023297564224017336,-0.7154605211131873,0.474324527082732,0.632024224739502
IARS2,3444.0109087201236,-0.15591252416852544,0.022385883449713182,-6.964769762996468,3.289412586836273e-12,1.1200715746030948e-10
LOC105373475,3.612400348083099,0.0993397136458566,0.09515170841533879,1.0440139783117408,0.2964789224508665,0.45849436045894437
MIR215,0.8157629557756061,-0.21116036962143944,0.20887838312393076,-1.010924952900247,0.3120523500704938,0.4745641928251017
MIR194-1,0.5489804226506816,-0.14666320083535375,0.2271835728041045,-0.6455713281779324,0.518557010796374,0.6706769040567133
RAB3GAP2,1439.8766962938591,-0.025686842845133635,0.023726669407119014,-1.0826147743023082,0.278979446736595,0.4392176148087941
MIR664A,0.20033003957238377,-0.08796558562877942,0.3602275898789217,-0.24419447066324398,0.8070802092372147,
SNORA36B,0.22045069996373864,-0.10302292821212101,0.34079230537381566,-0.30230415002802075,0.7624202149938124,
AURKAP1,6.027454799212468,-0.07535749686214041,0.07312573208795704,-1.0305195546144954,0.3027661775964463,0.46557751489226734
LINC02779,0.03368589882858103,-0.14861730784208885,1.4009409655687313,-0.10608391894783062,0.915515769963882,
LOC105372928,0.07687383207594864,-0.2702765928799998,0.8554681229320061,-0.31593999312757765,0.7520480553367379,
MARK1,825.5256765004905,-0.35069906769621567,0.03144038256563126,-11.154414771007872,6.813968806164801e-29,2.732782986627509e-26
C1orf115,3170.402368561168,-0.13034270914930973,0.027005828847625476,-4.826465793171547,1.3897725124303624e-06,1.4501631934375983e-05
MTARC2,859.4762383514291,-0.12167880128425934,0.03224771795880696,-3.7732530853715325,0.00016113268392913024,0.0009595073876619936
MTARC1,4815.740432822838,-0.3006265521766601,0.04750700706369328,-6.328046550556345,2.482842476568801e-10,5.884307730748249e-09
RNU6ATAC35P,52.00236589115416,-0.2490175220633782,0.07028397290689481,-3.5430200053325347,0.0003955726932181301,0.002089992423671959
LINC01352,24.09711726305823,0.2737549306853913,0.06902121018274923,3.966243564269061,7.301425136609602e-05,0.0004851384056519692
HLX-AS1,5.950634153752774,0.2473218359878965,0.08230409618177713,3.0049760274587136,0.00265601782140342,0.010652972458860726
HLX,92.49570517378666,0.019926869347922878,0.06612343847242415,0.3013586378487123,0.7631410312706539,0.8567540824681734
LOC105372930,0.043033858301274784,-0.19178279989056224,1.2651469423463524,-0.15158934782301273,0.8795108355136358,
LOC101929750,2.235994253103516,0.16078131700893328,0.13507615535564205,1.19030125328643,0.2339280083767743,0.3864680996702516
LOC107985296,0.43357246455134596,0.127799937172468,0.2817004301106064,0.4536732056897777,0.6500640549139565,0.7749469943120451
LOC105372932,0.1246173539321987,-0.24865854939632928,0.5836802535457194,-0.4260184371250997,0.6700944114155725,
LINC02817,11.410330777599002,-0.42564349270023183,0.09090742724132296,-4.682164104923111,2.83862085042e-06,2.750747671284422e-05
LOC105372934,0.32594682450450435,-0.34273145652121106,0.30174183613479916,-1.1358433451306378,0.25602213275877606,0.41264693067896757
LOC107985462,0.876526398688754,-0.9776562973692928,0.24877884133330097,-3.9298209290213704,8.50091465609262e-05,0.0005532442537604484
LOC105372937,0.057738346079073875,-0.27001010047338075,1.2484758800293123,-0.21627177968952138,0.8287759050686916,
DUSP10,194.45436711975017,0.007355391045145527,0.03933851563956487,0.1869768323883531,0.8516787976710067,0.9148442512648494
LOC105372945,3.6247062383513797,0.07669368862925334,0.09610858268075417,0.7979900076563227,0.42487628878905426,0.586579521691635
LOC107985300,0.52126279622666,0.030053098285303823,0.24040103900766818,0.12501234773925085,0.9005137749462304,0.9454813559477081
LINC01655,3.873819142116415,0.2431598134860201,0.11362666828759165,2.1399889405414685,0.03235566052624274,0.08454618676099654
LINC02257,6.9750509322256775,0.37750654831560726,0.10038392595355723,3.760627458326956,0.00016948768813235875,0.0010013730610392696
LINC02474,0.2726951437190146,0.08511299951354363,0.353144049207374,0.24101496175449746,0.8095435204847118,
LINC01705,0.31469270899165586,0.3910867943449173,0.32579480494969887,1.2004083196025768,0.2299807993466637,0.38157169927049006
TRT-TGT2-1,0.01635009569536062,-0.2088938867697883,2.285524180803277,-0.09139867717189053,0.9271758128153947,
LOC105372956,10.283033989484657,-0.021865191594976987,0.07778921335049123,-0.28108256470546905,0.7786470736509941,0.867097617364823
HHIPL2,24.85049045086206,-0.10139868980513828,0.059615068812490894,-1.7008902585363221,0.08896359620459704,0.18608019044411672
TAF1A,105.2013763170622,0.1371067439674055,0.03522750751125424,3.8920364696140815,9.940629755664683e-05,0.0006336560532534375
TAF1A-AS1,24.212092800377647,-0.21202670946361377,0.06001611616618899,-3.5328295632542503,0.00041113743319364643,0.002161843906921228
LOC107985318,0.6095804669738847,0.3226040365406476,0.21771908304263868,1.4817444205268309,0.1384083127642099,0.25990156213158394
MIA3,2416.9741877571155,-0.06982852762510551,0.02568748666961449,-2.718386914345539,0.006560107617090672,0.022827997806557674
AIDA,2915.846258525923,-0.04039062300031806,0.023708625202627457,-1.7036256912881584,0.08845103862141464,0.18524461838553088
BROX,1398.6303326330767,-0.08989976260535483,0.022889333109630972,-3.9275833059342555,8.580370475817352e-05,0.0005575539105132263
FAM177B,10.33512955331353,0.0688779978292889,0.09242058349487887,0.7452668574972316,0.4561104125373594,0.6157398931280422
LOC105372984,0.9932513137218362,-0.0809526967012593,0.16883499169755536,-0.4794781928042198,0.6315984783494801,0.7610254537477821
DISP1,219.41909172562092,0.09040797631905091,0.02694154976551294,3.355708083088057,0.0007916207906230321,0.0038223864211383613
LOC102724046,1.2103779702569404,0.09561380156964157,0.15609245134795652,0.6125459671108772,0.5401765949624391,0.6881848886309688
LOC107985323,1.8058047052040398,0.21257608033578757,0.1363330907776019,1.5592405271773653,0.1189394620417945,0.23220914040574922
TLR5,237.60840389727304,0.23938107749575124,0.03857618674766276,6.205410583000528,5.455428302933878e-10,1.224274503781691e-08
SUSD4,4.638442006133337,0.1385824196210998,0.1263857096270596,1.0965038692272282,0.2728583310103525,0.43215899820754866
LOC105373025,0.01652994825191464,-0.13320217828446004,2.2837643060585284,-0.058325711603028414,0.9534891874753588,
CCDC185,0.0028581968956654944,-0.19355220396140266,2.906415113671107,-0.06659482434253032,0.9469042661769004,
LOC105373034,0.008056654436536994,-0.16333881705422523,2.906198072611776,-0.05620360793489688,0.9551796069917396,
CAPN8,14.073326273107313,0.38663983971416965,0.06782922101659299,5.700195784639578,1.196699090837475e-08,2.0468829924950963e-07
LOC105373281,4.9492263884999925,0.18449314755144844,0.08414215929283234,2.1926362373156323,0.028333598101067944,0.0761346036818199
CAPN2,9346.797622277896,0.09005393002514817,0.01957213358449561,4.601129950210736,4.202051550427901e-06,3.896543903113772e-05
LOC105373046,1.855067027747579,0.20793009612375415,0.1604131382912762,1.2962161225609665,0.19490103649165946,0.3368757297607666
LOC105373041,40.56640131950825,0.06095118143108652,0.04829016230066044,1.2621863031148464,0.20688175612236737,0.35240767284018076
TP53BP2,565.8716690319225,0.09464485170923824,0.020467066063130947,4.624251048846224,3.7595431062289255e-06,3.532868295617545e-05
GTF2IP20,156.2354214590863,0.08484690046816422,0.044367236056336724,1.9123774210416702,0.05582780192214482,0.1295678802163854
SEPTIN7P13,247.19339077379678,-0.02397684193270119,0.038119156658702046,-0.628997177124789,0.5293509042891348,0.6792349969835084
LOC105373061,0.013804270983769892,-0.17794227917799996,2.8144229154834326,-0.0632251386950617,0.949587227038305,
LOC105373056,0.18731179262040842,0.041247653591863845,0.46846912495482534,0.08804775255112356,0.9298387224420008,
FBXO28,1082.5522879323723,-0.09125942675630803,0.02053676852029826,-4.443709177814829,8.842110687086339e-06,7.551003763127772e-05
DEGS1,2047.266025689981,-0.1686718997874101,0.030812787612633716,-5.474087638803963,4.397713989920811e-08,6.599653476933337e-07
LOC101927143,1.717047576397969,0.487570792110669,0.17040624460859896,2.8612260849392923,0.004220059931920508,0.015764014095828723
LOC101927164,30.137357402712436,-0.069802335996524,0.03698304522262191,-1.8874145051156324,0.05910459566302183,0.13547425704711913
NVL,381.5709156127458,0.012256645201157141,0.017047925181741627,0.7189523106474001,0.4721703037751456,0.6301886147545872
MIR320B2,1.1649010526777523,-0.1319043485337877,0.1686128391785821,-0.7822912488537394,0.43404342864607814,0.5951119460601456
CNIH4,775.4058403868161,-0.01546945487643965,0.02640278025200927,-0.5859024969638346,0.5579410392515181,0.7029943623137607
WDR26,3676.2574982519386,-0.09895537418951629,0.019191264487009033,-5.1562717118771015,2.519152752617751e-07,3.18136087234228e-06
MIR4742,1.3210965378264246,-0.013283579674292256,0.13532763241416984,-0.09815866454855204,0.921806304811851,0.9577950780934413
CNIH3,83.88783534963487,0.4317808449570026,0.05689980462271722,7.588441609246129,3.2377581205392095e-14,1.5300482605522469e-12
CNIH3-AS2,3.527247722396308,0.8242573463612227,0.15265625478108646,5.3994338295750275,6.685153545917345e-08,9.658589307300865e-07
CNIH3-AS1,4.74409901279746,0.5867765173804883,0.09767082579932859,6.007694852361142,1.881795844594017e-09,3.829430033942038e-08
LINC02813,1.7807064971172677,0.6817425434068194,0.1685644929754269,4.044401827294689,5.245688328970295e-05,0.00036242937545612945
LOC105373108,0.037500241497982416,-0.05774313429687686,1.3295600115903523,-0.043430257975198464,0.9653585580734264,
LOC105373109,0.047525768839826586,-0.11854979420273208,1.0794382045208337,-0.109825457081498,0.9125478013331428,
DNAH14,48.91232827649819,-0.1439029216913245,0.04220056781478669,-3.409975958686087,0.0006496860620747742,0.0032171188242587643
LBR,1730.1994695614387,-0.0005873410544421086,0.02953530566186338,-0.019886066566106204,0.9841342602180864,0.991768943826627
LINC02765,2.591766230262184,-0.1297188554429649,0.11627256692735087,-1.1156445485891398,0.26457431513972895,0.4227912753937207
ENAH,2457.771945887335,-0.10812123004662129,0.028611758789859786,-3.7789089038783676,0.00015751703048401386,0.0009408080804435807
LOC102723834,0.7826972948215025,0.08044871513569307,0.20419511999623727,0.39397961683499344,0.6935960881210952,0.8072973240568649
LOC107985352,0.32065418156920483,-0.11077406946835072,0.329422902593595,-0.3362670554967799,0.7366694907842246,0.8393056929234687
SRP9,3902.112633314146,-0.07318849713685245,0.029805911060243988,-2.455502768860954,0.014068766894405879,0.04300848001059927
EPHX1,6722.037560985104,-0.20526300248951604,0.033995607349683536,-6.037927205657845,1.5610645378435546e-09,3.2178441880889017e-08
TMEM63A,1412.7677554873144,0.16700590829857503,0.038781214582531476,4.306360955847959,1.6596216666416577e-05,0.00013145023826465003
LEFTY1,4.30700870055189,0.10442227520160839,0.08026369838079621,1.3009900778082302,0.19326185103310278,0.33477087459694843
PYCR2,690.595993593284,-0.04952813554974371,0.028956435838501715,-1.710436181648053,0.0871852451689769,0.18304866568478395
MIR6741,1.6553260254588331,0.05589559121154543,0.11602889600012825,0.48173854219455514,0.6299916927181994,0.7599278014756714
LEFTY2,30.372339582396904,-0.5074626437445878,0.1456790841565751,-3.4834282950266884,0.0004950357113639231,0.0025426951849328275
SDE2,483.08027021352814,0.03146987249453057,0.018969198313768327,1.6589985498590598,0.09711608451623152,0.199231883972077
H3-3A,4297.2309382398535,-0.018509272689790364,0.031769573129408056,-0.5826100531598561,0.5601558362239387,0.7046338885737573
LINC01703,4.987508746122702,0.15040469665289546,0.08352539405643,1.8007062205690598,0.07174919663079177,0.15786750561474314
ACBD3,1234.9643624739738,0.04226618916298109,0.023376623053733777,1.8080536725012648,0.07059814751288096,0.15579989326895927
ACBD3-AS1,83.10504258955902,0.08651453303807141,0.031885311254719356,2.7133037010973626,0.006661602310329785,0.023118433438508265
LOC101927247,0.2230804011063645,-0.22800683540104813,0.40329095217166894,-0.5653656105431109,0.5718251103920661,
MIXL1,0.5837892606292613,-0.2441856433230352,0.2418989460936221,-1.0094531095167651,0.3127573788375778,0.4753057624432992
LIN9,96.29570777897972,0.01355210881010068,0.033348862423434086,0.40637394577446445,0.6844678603263477,0.8007771579172125
PARP1,1740.6547045283805,0.026987883354954976,0.019010126036992443,1.4196583074956128,0.1557071815324708,0.2846206196527576
LOC105373115,0.04081963736050402,-0.10329983268548153,1.6218129354943813,-0.06369404906367476,0.9492138432862366,
LOC105373116,3.763339978018876,0.517002569345261,0.10704701422135261,4.829677624414627,1.3675427545258344e-06,1.4310184792568419e-05
STUM,70.85112220196757,0.22416546523272035,0.07659439306525745,2.9266563290309544,0.0034262726189222556,0.013243403720904375
ITPKB,1744.4165365065135,0.0019478616819561562,0.04266305089874574,0.04565687734285833,0.9635837348366305,0.9809103215915753
ITPKB-IT1,5.03542486205185,0.20773618076073266,0.09146998149093452,2.2710858510594667,0.02314178134812306,0.06452390775278487
LOC105373117,3.0659677154355025,0.0011554715854232521,0.13174685495478444,0.008770392172320245,0.993002329203516,0.9959245165537121
LOC105373119,0.4394716683638275,-0.015905159492841773,0.2658636735555622,-0.05982449305740821,0.9522954178718785,0.9749431407216594
PSEN2,438.7275294058206,-0.01660354834444138,0.029372332949422934,-0.5652785011334138,0.5718843493290503,0.7134762943397798
LOC107985354,10.080093914170348,-0.0494276704756323,0.07411896140589498,-0.6668694425567209,0.5048555311437692,0.6588383501234883
COQ8A,2488.838223656516,-0.0061119511704849005,0.05130194276592282,-0.11913683655942846,0.905166947203851,0.9481231507227608
LOC105379282,95.16426829824144,-0.18245498669482405,0.08663038350208149,-2.1061315824654074,0.03519292412753564,0.09041374339368977
CDC42BPA,2346.1947559878245,-0.0630435798029176,0.03652587529914832,-1.7259977833956959,0.0843478115178319,0.17856617603832486
LINC01641,0.009599502193824355,-0.1936308566884498,2.9061963955330996,-0.06662690002164531,0.9468787302022943,
LOC105373122,2.765390527328935,-0.1109923334458128,0.10941925736498852,-1.0143765925551569,0.31040308917294734,0.4731051994382525
ZNF678,221.47356664625025,0.01919712567268795,0.030125965992653544,0.6372285515216117,0.5239759825944572,0.6751290647009244
ZNF847P,0.06945234482222115,-0.1794116624557765,0.8583130592348909,-0.20902823337641618,0.8344261983731093,
SNAP47,321.18771207889597,0.04289773455846785,0.028823139754381624,1.488308870026786,0.136669456820533,0.2576040857342684
JMJD4,108.9126018452106,0.01926458697347235,0.04286960442586289,0.4493763642439906,0.6531601786597002,0.7773808261348579
LOC105373289,2.668548435553218,0.12567352623085098,0.12043844501896024,1.0434668615247116,0.29673212098493673,0.45864386110127536
PRSS38,0.1448084830920075,0.1430732636204246,0.5450293608182392,0.26250560778162896,0.7929316625292397,
WNT9A,29.543435394381646,0.17747474514219286,0.058200580827440805,3.04936381422702,0.0022932658005503054,0.009422296492493716
MIR5008,0.06035024083177062,-0.17927447718210002,0.9688437141191165,-0.18503962462624673,0.8531979562335011,
LOC107985355,7.91302863139983,0.1174725774354291,0.06522530197067333,1.8010277282924234,0.0716985096396088,0.1578030789858773
WNT3A,0.27245468192514943,-0.4647763973386026,0.3894198041940497,-1.193509914834743,0.23266973146564562,
LINC02809,2.4349977896031576,-0.1793995894468612,0.12645951401196304,-1.4186326022879547,0.15600615578065563,0.2849547523327535
ARF1,4364.837316478137,-0.018890628442052297,0.026484148817971693,-0.7132805578117518,0.4756721657950843,0.6330848382308766
MIR3620,1.99118913082102,-0.060302208309679396,0.10635676229242202,-0.5669804816348378,0.5707274425905574,0.7126163126791403
C1orf35,123.22320712012653,0.10656361413273713,0.04216487869887787,2.5273074990625575,0.011494081613131674,0.036343285289301606
MRPL55,241.88974475002684,-0.09269894342257645,0.04674171283632022,-1.9832166559062332,0.047343234206687325,0.11406628730180537
GUK1,1383.1592577637105,-0.05372275778107391,0.06448417905213796,-0.8331153248866977,0.4047796914325963,0.5676849396444592
GJC2,16.024120336796123,-0.1371141458363447,0.07163491140657141,-1.9140687570357846,0.055611370942712256,0.12920486183097218
IBA57-DT,5.529674589585589,-0.11984845675363164,0.07731322181107132,-1.5501676679120002,0.12110127791603993,0.23513436323174033
IBA57,240.2473014922301,0.012643543392235472,0.0387161649493641,0.3265701395985797,0.7439930314071426,0.8441272223983771
OBSCN-AS1,6.208961777351203,0.028294386513035962,0.07942435678206812,0.35624319364238244,0.7216584470845606,0.8287029980773988
OBSCN,117.6651409844624,0.23648437793685725,0.0818373553473783,2.889687440815292,0.0038562503306518434,0.014602942050887578
LOC101927401,8.039450177794981,0.0057084653582412164,0.09558880660564326,0.05971897297339212,0.9523794604557702,0.9749614834202308
TRIM11,156.54346499462517,0.10629087679593177,0.0356978514349523,2.977514682910602,0.002905957250889932,0.011486711449630337
MIR6742,0.7462640342717958,0.10603038421867055,0.17492741690236566,0.6061393125003987,0.5444222477199423,0.6916813115366506
TRIM17,14.387847227684784,0.16333605086183184,0.06628867058591753,2.4640115636371083,0.01373916787886258,0.042184567098281944
H3-4,0.374114444398216,-0.22052417130971153,0.2977445565332996,-0.7406488765985153,0.45890636445619926,0.6179665209190065
H2AC25,2.3914690621188965,0.5492948202947767,0.14169959967920662,3.8764740446573165,0.00010598110953167163,0.0006699187476677241
H2BC26,0.35016201021855736,0.16395500964478193,0.28902304794938666,0.5672731320496402,0.5705286283328397,0.7125571018655155
MIR4666A,0.13777611726061428,-0.19453356334228236,0.6056924632878549,-0.32117547292284937,0.7480774180871568,
RNF187,1110.7274337339563,0.007221387883315215,0.03107427272416603,0.2323912114505979,0.8162341743480076,0.8907887984150278
BTNL10P,2.559760283262622,0.07885612100895655,0.10337339900639086,0.7628279786377288,0.4455659928341261,0.6065391005767109
LOC105373124,1.8854872709653479,-0.07288027171346541,0.11548154673707399,-0.6310988532167631,0.527975890924122,0.6780312286199159
RNA5S1,0.0,,,,,
RNA5S2,0.0,,,,,
RNA5S3,0.0,,,,,
RNA5S4,0.0,,,,,
RNA5S5,0.0,,,,,
RNA5S6,0.0,,,,,
RNA5S7,0.0,,,,,
RNA5S8,0.0,,,,,
RNA5S9,0.03257056682006005,-0.13343367144989118,1.4740697501697777,-0.09052059540230224,0.9278735283727302,
RNA5S10,0.0,,,,,
RNA5S11,0.0,,,,,
RNA5S12,0.0,,,,,
RNA5S13,0.0,,,,,
RNA5S14,0.0,,,,,
RNA5S15,0.0,,,,,
RNA5S16,0.0,,,,,
RHOU,694.4523567517565,-0.0642422765908413,0.04003160421677889,-1.6047889623147982,0.10854025586827551,0.21676095300690765
DUSP5P1,10.888154481248177,0.16556899091529878,0.094823398487523,1.7460773770630524,0.08079750729398906,0.17282437944908963
RNA5S17,0.0,,,,,
LOC105373143,0.26456553471019806,-0.25349265239378355,0.3387226282244437,-0.7483782637214741,0.45423202956323827,
LINC02815,0.571190285640788,-0.13231107811488704,0.2172506235689048,-0.609025078691764,0.5425078160345531,0.6900028023192797
LINC02814,3.204818156006365,0.1057508595163002,0.13217643886717723,0.800073450477571,0.4236682424513124,0.5851582732273677
LOC102723935,0.8732109951055402,0.23509632612516002,0.18537967808488678,1.2681882316005944,0.20473073865654423,0.3495310341306262
RAB4A-AS1,35.281961216614455,0.05034406591641476,0.04445810492919056,1.132393429647955,0.25746906593252117,0.4143787695785495
RAB4A,941.2183096903225,0.044651329776000545,0.028533065753852914,1.5648977281724845,0.11760689147491321,0.23044667524833815
CCSAP,323.0046533028005,0.26772578303241906,0.05185481585300278,5.162987827232169,2.430389504858311e-07,3.078493372820527e-06
ACTA1,1.5702578347474485,0.4307452856224539,0.1928193994955163,2.2339312680644987,0.02548759581616987,0.06981683468901227
NUP133,1167.7012581581257,0.01198387062771167,0.01681809120767344,0.7125583087719192,0.4761191179654273,0.6334220866485234
NUP133-DT,0.317827041889502,-0.3483873102502996,0.31876289105622835,-1.0929355957837816,0.27442207815333386,0.43370072382638614
ABCB10,656.2537913288536,-0.0424033676476816,0.021994271680138917,-1.9279277924884568,0.0538641082453199,0.1260791255705662
TAF5L,558.6225647342666,-0.022635299938582654,0.015079927635883516,-1.5010217877120786,0.13334992633892737,0.2527742130917066
URB2,196.84006319897262,-0.13189198260434723,0.035033322363849234,-3.764758056188416,0.00016671042198187016,0.0009877349655216772
LOC105373161,0.0,,,,,
LOC107985464,0.007740237389393224,-0.17844551050781318,2.9063060279212998,-0.06139942208200427,0.9510411126048738,
LOC105373162,0.004620399242999289,-0.14822064135858432,2.9063083695547527,-0.05099962650601036,0.9593258181675258,
LINC01682,0.004893218809921538,-0.14822064135858495,2.9063083695547527,-0.05099962650601058,0.9593258181675257,
LOC105373163,0.008401657269979395,-0.1633388170542246,2.906198072611776,-0.05620360793489666,0.9551796069917399,
LINC01736,1.0396327912416612,0.31567945147426396,0.1817146364346979,1.7372263328260211,0.08234722863941198,0.17536326122040732
GALNT2,1222.5714316862354,0.004926969021113504,0.03691758356646705,0.13345860007990243,0.8938307036705954,0.9414520357780988
PGBD5,40.11620999241654,0.7079014223751133,0.08773984072544935,8.068186772645726,7.134984210010075e-16,4.3291443289048787e-14
LOC105373164,0.0025346212311580223,-0.19355220396140202,2.906415113671107,-0.0665948243425301,0.9469042661769005,
LOC105373165,0.18143604995237408,0.018327579678567726,0.5341317593584389,0.034312843895636366,0.9726276829536836,
LOC107985357,0.1986393865054347,0.15418726861071938,0.4800414822567098,0.3211957180989315,0.748062076839887,
LINC01737,0.006220344508245915,-0.17844551050781382,2.9063060279212998,-0.06139942208200449,0.9510411126048736,
COG2,515.2690165484989,-0.041200429639690485,0.016551679238221352,-2.4891993764928646,0.012803114452319495,0.039765982617442304
LOC107985358,28.17249569963582,-0.05186178189678653,0.03304268072825593,-1.5695391764154818,0.11652235839343084,0.22871672131435056
AGT,79.1881116436636,-0.24729144245927742,0.09318261064995931,-2.6538368128386987,0.00795823034723591,0.02685344964862027
LOC105373166,0.05232522108606707,-0.08833265512767301,1.0050948045936012,-0.08788489874185483,0.929968159216195,
CAPN9,6.398971492505888,0.21202141059496496,0.09978658298795635,2.124748681098286,0.0336075890417474,0.08716100137757671
LOC107985359,1.0556026084213734,0.18923949256060477,0.1890926593482551,1.0007765146085297,0.3169348661603306,0.47941804315870673
C1orf198,2992.988082960434,-0.1589100991667958,0.05284362682565882,-3.0071762426729425,0.002636868373929575,0.01059626919313194
LOC101927604,4.353350840067619,-0.4199884691553517,0.1077552308349316,-3.8976156043758547,9.714445204507545e-05,0.0006216570316634516
LOC105373167,0.33790231177050795,-0.34165955452813046,0.2926952302333089,-1.1672877424609613,0.24309418705910224,0.3975135245382802
TTC13,779.9784487243676,-0.13007200892520007,0.02568224793375463,-5.064666039386846,4.091169205203464e-07,4.9120683030553645e-06
ARV1,394.1546635281145,-0.12491336704738301,0.026875352976630573,-4.647878193674377,3.353668408078258e-06,3.195249564375175e-05
FAM89A,1307.7081548328802,-0.08310943632443496,0.05162320091742988,-1.6099241203071963,0.1074144225683316,0.2152137798874051
MIR1182,175.5822681776521,-0.02508352048990746,0.05207500353130991,-0.48168062964846625,0.6300328384677936,0.7599281984588947
TRIM67,10.338030771138314,-0.70588454455495,0.1688784017285171,-4.17983908735532,2.9171544029202183e-05,0.00021624195332657466
TRIM67-AS1,0.02100749389524518,-0.22408007475510905,2.432561615188215,-0.09211691632229069,0.9266051483152498,
C1orf131,226.8174764463653,-0.043791235487141714,0.025617861156799676,-1.7094024836463886,0.0873764211968096,0.1833847621531332
GNPAT,1489.9944963966884,-0.026987896321803036,0.021333113634124982,-1.265070668288783,0.2058459963765802,0.3509791229153463
LOC112268256,103.58996309231897,0.026870826801295832,0.03219785838635078,0.8345532326673887,0.4039693033681562,0.56684597398633
EXOC8,427.1977221496854,0.05096798009150507,0.025771215986112712,1.9777095546818626,0.0479614817634357,0.1151938696924413
SPRTN,226.26571030723971,-0.11632820281679213,0.022672965584092153,-5.130700806885647,2.8866542652315215e-07,3.576540377022988e-06
LOC107985360,39.19805376146181,0.00451533374161232,0.04877917149809969,0.09256683955339884,0.9262476888047219,0.960379460178398
EGLN1,1816.7173093153292,-0.03636250016300023,0.022736996142996187,-1.5992657928211502,0.10976155683696207,0.21861862803163373
SNRPD2P2,0.03648830648451812,-0.10314349591811425,1.629941143504548,-0.06328050330476638,0.9495431407521223,
TSNAX-DISC1,267.4055789037009,-0.016878982466666758,0.02585866170879872,-0.6527399854155439,0.5139239198468307,0.6668098978502813
TSNAX,1172.575329014094,-0.06423544949730636,0.02722772522141294,-2.359192660236967,0.018314744575998652,0.053479260558913125
LINC00582,0.8833681158849007,0.061381877028153384,0.18828828025460415,0.3259994564991117,0.7444247663379921,0.8444546070311487
DISC1,93.2804395096287,-0.04918838783699558,0.0373532028430462,-1.3168452526997336,0.18789050073190994,0.32780140749929415
LOC105373170,0.714465701910118,-0.06161025274445503,0.2211782193638294,-0.2785547913427615,0.780586511140405,0.8682736718411265
DISC2,2.7983815455828993,0.04184636586779338,0.09077275394913636,0.4610013913562828,0.644797606874028,0.771225433256321
DISC1-IT1,0.3908594402662705,0.007863511889492934,0.2926147589367512,0.02687325792474,0.9785608228966339,0.9885847937776541
LOC105373172,0.9997464861015602,-0.05641119493064688,0.1829213270938999,-0.3083904748935538,0.7577852289573546,0.853501555329235
LOC105373171,1.5000687053629655,-0.019996958420389146,0.1464389028735003,-0.13655495929017789,0.8913825801702443,0.9402643363999343
LOC101929902,0.3419015365355153,0.13637686614307862,0.3127494721777316,0.4360578618837041,0.6627947490008255,0.7846987416604304
LOC105373196,0.01757480664314268,-0.22407937171068373,2.270145515644697,-0.09870705211029064,0.9213708694390513,
LOC105373198,0.34254370028044756,-0.10238778399383827,0.2796178679687662,-0.3661703908180688,0.7142379348917283,0.8229699993782151
SIPA1L2,577.2994704160863,0.01900263681810803,0.03265747630585951,0.5818770758687962,0.5606494826720805,0.7050979632803476
LINC01745,0.0,,,,,
LINC01744,0.02132636429166223,-0.2240800586940698,2.4287176267885666,-0.09226270531513592,0.9264893187914538,
LOC107983960,0.0,,,,,
MAP10,107.40094311796246,-0.032028789569745156,0.031734106019103946,-1.0092860202352576,0.3128374826523044,0.4753659532335954
LOC101927711,0.394106068834329,0.18534851367733735,0.2595329246967795,0.7141618501540251,0.47512710406529746,0.6326048861064079
LOC105373201,2.295471593408741,0.32027911005904763,0.1164348598775963,2.7507149525128924,0.005946536314775871,0.02100520637878664
LOC107985361,40.66399978665997,-0.043935589523034495,0.045477354104678916,-0.9660981908029298,0.3339950497613662,0.49724067387101356
NTPCR,676.6154709532948,-0.05514038900284676,0.022112536250978143,-2.493625714255534,0.012644579911364215,0.03934403001227266
