,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC105369784,0.0698159435440269,-0.057893771532885975,1.3805092255998712,-0.04193653360608978,0.9665492923979194,
LINC02403,0.05859405102867863,0.07057451958187744,1.4827304958369074,0.0475976718493556,0.9620368875234703,
LOC105369786,0.15291132303852667,0.39216042996829287,0.9607585439552345,0.4081779261143528,0.6831430527628894,
LOC105369787,0.28704359016080827,-0.0015906403541679052,0.4125637543319339,-0.003855501937497237,0.9969237621512529,
LOC105369788,0.05746208281076711,-0.006369136403177735,1.482750815738001,-0.004295486696466703,0.9965727080233701,
LOC105369789,0.305390181168381,-0.005205378486086489,0.5123160779220804,-0.010160482386575012,0.991893247457659,
LINC02388,3.0259814869860557,-0.11507434837627586,0.26394090516452634,-0.435985275963742,0.6628474124792351,0.7979955778137516
LOC100506869,10.778917656998757,-0.6056859649423106,0.3194915292105302,-1.895780981858807,0.05798901168793151,0.17221247755856678
LRIG3,1128.0450710700966,0.11037651957063371,0.05920256613828718,1.8643874205184423,0.06226731814626879,0.1807922899683149
LRIG3-DT,7.30066910242567,0.21083951683066046,0.12649628055500928,1.666764555491993,0.0955612307337344,0.23677904267905578
LINC02448,0.0047699057790554075,-0.005685324608278794,2.986722062784519,-0.0019035332008691729,0.9984812011652633,
SLC16A7,3235.2526900164494,-0.23401783117661956,0.19188071467770468,-1.2196005813804223,0.22261632592209601,0.40829800660343657
LOC105369793,0.11689803069077112,-0.2512831131951702,0.9710647778874033,-0.258770700902002,0.7958121653467066,
TAFA2,42.23897854653134,0.13673437344632364,0.07796438696816037,1.7538055356244147,0.07946383422258375,0.21107956876715608
USP15,1821.1375173258398,-0.011985878587096793,0.05760047606405941,-0.20808645008015036,0.8351614668677192,0.9064633226845217
MIR6125,6.728271753572416,-0.09136398929415848,0.10584957222256135,-0.8631493484173446,0.38805535843965056,0.5801724153181995
MON2,2821.196091678169,-0.0171086732242324,0.07233463541372007,-0.23652117863564034,0.8130282752415617,0.8935862176815129
LINC01465,9.578434019814559,-0.15594572831222211,0.11013760017530831,-1.4159172531814754,0.1567997328453983,0.3250049070091159
MIRLET7I,1.791670365622373,-0.2258648839663187,0.23957238048765261,-0.9427834857531068,0.3457916603623672,0.5390466679798591
PPM1H,411.3523461586124,0.10816125662203925,0.11774663594962426,0.9185931789024875,0.35830840110724693,0.5515998540608663
LOC105369795,0.7279495601351552,0.1202148628174554,0.3719622062830571,0.32319106830432626,0.7465505447222529,0.8531379093338977
AVPR1A,491.9850128801967,-0.3079039265492645,0.1863910877368825,-1.6519240822496546,0.09855002807720917,0.2418031414050284
LOC105369797,0.006520675735834622,-0.06991929007154087,2.987093616476151,-0.023407130491619497,0.9813255172556962,
DPY19L2,1119.688587645296,-0.2848136239272685,0.1204836321382949,-2.3639196368212945,0.018082734624672157,0.08118512579152215
RXYLT1,381.691707079215,0.1683791950997025,0.047817179168311616,3.521311755070805,0.00042941743781547666,0.008527212349972044
RXYLT1-AS1,42.594028329096886,0.21026157602067955,0.06244358098732246,3.3672248243317067,0.0007592876017384042,0.012075282530428924
MIR10527,40.762884859305984,0.19618375176363792,0.0857992693433272,2.2865433851027963,0.022222489022811154,0.09247409724872241
SRGAP1,560.331603506207,-0.1441429021965014,0.09248251539454895,-1.5585962555360746,0.11909196985624798,0.2719876224756726
LOC105369801,3.7269250711470425,0.08540282235673989,0.22581217520684305,0.3782029125688694,0.7052798619672351,0.8266128982385801
LOC105369798,0.5645412460715532,-0.4819620700670394,0.3868639142754654,-1.2458181088553522,0.21283117977321675,
KICS2,239.67334194082548,0.15668280787002145,0.057015031023696434,2.7480965116883187,0.005994236195426254,0.040252932350350316
C12orf56,3.4672308564198877,0.18767743444516308,0.22035473737340736,0.8517059205635767,0.3943773337400276,0.5861969027052593
XPOT,2369.366368246286,-0.012833873607941968,0.056484029393329124,-0.22721243058940968,0.82025856224488,0.898159432616736
TBK1,692.4858343726507,-0.016068036256951693,0.04327690276376594,-0.37128433946998707,0.7104257609795261,0.8298597017554481
LOC105369803,0.42108289863442616,-0.4165498457512239,0.45998929648761816,-0.9055642140630471,0.36516655728976666,
LOC107984521,0.9495082173544849,-0.07747716225384907,0.3502698847602553,-0.22119275914022374,0.8249423470067994,0.9006027397796122
RASSF3-DT,0.2585710152797975,0.018124151733101695,0.5638504750117955,0.03214354254596051,0.9743575794052275,
RASSF3,1855.9333732993837,-0.16505564384080829,0.08918337971205412,-1.8507444366172545,0.06420632798874462,0.1840166839292224
MIR548Z,0.1736228736159813,-0.059267183399035896,0.6812566735599188,-0.0869968481766706,0.9306740174008464,
MIR548C,0.1736228736159813,-0.059267183399035896,0.6812566735599188,-0.0869968481766706,0.9306740174008464,
GNS,7959.6034932079165,-0.399459766694141,0.11347832683529818,-3.5201414916340346,0.0004313166430129013,0.008547458504737652
TBC1D30,140.10168831368222,0.4052098579778547,0.12006248660512835,3.374991385198802,0.0007381800158310099,0.011882211839585736
LINC02389,5.2232334912971865,0.6086574261008745,0.3087137850592587,1.971591343043008,0.04865627624273277,0.15385390050459952
LINC02231,0.4601112539212439,0.21247420742081136,0.5180255285123966,0.41016165367558094,0.6816873682670668,
LOC107984522,2.121348899638894,0.9016506120497486,0.34166763695046976,2.6389699068292423,0.008315836236175558,0.049371678639664705
WIF1,411.7716953512418,0.7661375371201059,0.3588588195091939,2.134927429588999,0.03276693838245753,0.11914544353087433
LEMD3,777.5608170403997,0.08287776033555855,0.039006962671422986,2.1246914565915658,0.033612366808392025,0.12134168480884655
MSRB3,2846.010628842786,-0.243962320971964,0.09716895082826084,-2.510702430071,0.012049121700159149,0.06254343779938379
MSRB3-AS1,43.87868286435446,-0.15238603367081444,0.13979422323616672,-1.0900738967830972,0.27568059372877707,0.4675839290037575
LOC105369809,3.6037826223580893,-0.21431727651543336,0.15901819762840436,-1.3477531484557044,0.1777377914807814,0.3533784176412671
LOC105369187,0.014463067950086426,0.00702412170335055,2.985748671277519,0.0023525495534576,0.9981229387642019,
LOC105369808,0.04760844394355365,-0.04484149504093158,1.8623882894461412,-0.024077414626714106,0.9807908586165334,
LINC02454,1.4917877536223532,-0.35275450909560624,0.25749842720721944,-1.3699287911057039,0.17070913125330134,0.3439788404759098
LOC105369806,0.03873408148305951,0.0709169916483677,2.061446457002335,0.03440156857214331,0.9725569326739233,
RPSAP52,3.192943070516972,0.2305470993866659,0.1904432532339069,1.210581606183247,0.2260557973061721,0.41237500295821167
HMGA2,2.9734277981935087,0.5716673444190892,0.22664673711494282,2.522283584118711,0.011659566986782317,0.06140705279705354
HMGA2-AS1,43.7357494178272,0.4502895053288334,0.16398353475620117,2.745943402173219,0.006033717172083153,0.040415645515486216
MIR6074,0.0,,,,,
LINC02425,0.061409406518254696,-0.2763592015546774,1.8342337089343426,-0.15066738780808756,0.8802381002612871,
LLPH,582.130197522932,0.020369222402486422,0.04137167338479423,0.4923470755711066,0.6224740062929087,0.7707776634438639
LLPH-DT,4.3847533240648255,0.254307919939668,0.14799176008406978,1.718392428032501,0.08572506053881963,0.2210500875512721
TMBIM4,1857.227759707452,0.10091970928100627,0.07543424650976274,1.337850034306967,0.18094532779904626,0.3572944015897851
IRAK3,1063.1909346632444,-0.38433402104036923,0.12397097222010597,-3.1001936514460664,0.0019339415576767446,0.020352465829543243
MIR6502,12.252626495822852,-0.49440385038942125,0.14453603533946163,-3.4206268992244713,0.0006247698018958968,0.010776812900203806
HELB,57.19593993595752,0.20775347755315732,0.13936356018922688,1.4907302688814141,0.1360323257717835,0.29646219561702014
GRIP1,191.51405150943523,0.3082322715815547,0.14825172246287238,2.0791142690348656,0.03760684889202709,0.13013737559965358
LOC105369811,4.280119023654435,0.18680518616166655,0.16682899868370837,1.1197404985678245,0.262824361653341,0.4536171087363259
LOC102724421,0.10586500065094194,-0.04552741933111768,0.9662884747591116,-0.0471157635844382,0.9624209637665373,
CAND1,2832.3243660741514,0.12807245365648848,0.04084412252174649,3.13563973833198,0.0017147971225206155,0.01899242056177753
LOC105369813,0.3471198902858646,0.023819644197515207,0.46780902959983084,0.050917452828755365,0.959391298202291,
LOC105369812,2.132765386991494,0.08050248610049814,0.20337929499658,0.39582439353943016,0.6922345800331497,0.8180799365984824
LINC02420,0.007557437217562446,-0.03144758418409448,2.98641228618951,-0.010530221942068083,0.9915982537629592,
LINC02408,0.5786679390250643,-0.1642837526899525,0.37666811910259623,-0.43614987400939326,0.6627279935653316,
